episode,time,node,sf
1,50800,pop5,b
1,50800,pop8,c
1,50800,pop9,a
1,50800,pop10,b
1,50800,pop10,c
1,50900,pop1,c
1,50900,pop1,a
1,50900,pop3,a
1,50900,pop3,b
1,50900,pop4,a
1,50900,pop4,c
1,50900,pop4,b
1,50900,pop5,c
1,50900,pop5,b
1,50900,pop8,c
1,50900,pop9,a
1,50900,pop10,b
1,50900,pop10,c
1,51000,pop1,a
1,51000,pop1,c
1,51000,pop3,a
1,51000,pop3,b
1,51000,pop4,a
1,51000,pop4,c
1,51000,pop4,b
1,51000,pop5,b
1,51000,pop5,c
1,51000,pop8,c
1,51000,pop9,a
1,51000,pop10,b
1,51000,pop10,c
1,51100,pop1,a
1,51100,pop1,c
1,51100,pop3,a
1,51100,pop3,b
1,51100,pop4,c
1,51100,pop4,b
1,51100,pop4,a
1,51100,pop5,b
1,51100,pop5,c
1,51100,pop8,c
1,51100,pop9,a
1,51100,pop10,b
1,51100,pop10,c
1,51200,pop1,a
1,51200,pop1,c
1,51200,pop3,a
1,51200,pop3,b
1,51200,pop4,c
1,51200,pop4,b
1,51200,pop4,a
1,51200,pop5,b
1,51200,pop5,c
1,51200,pop8,c
1,51200,pop9,a
1,51200,pop10,c
1,51200,pop10,b
1,51300,pop1,a
1,51300,pop1,c
1,51300,pop3,a
1,51300,pop3,b
1,51300,pop4,c
1,51300,pop4,b
1,51300,pop4,a
1,51300,pop5,b
1,51300,pop5,c
1,51300,pop8,c
1,51300,pop9,a
1,51300,pop10,c
1,51300,pop10,b
1,51400,pop1,c
1,51400,pop1,a
1,51400,pop3,a
1,51400,pop3,b
1,51400,pop4,c
1,51400,pop4,b
1,51400,pop4,a
1,51400,pop5,b
1,51400,pop5,c
1,51400,pop8,c
1,51400,pop9,a
1,51400,pop10,b
1,51400,pop10,c
1,51500,pop1,a
1,51500,pop1,c
1,51500,pop3,a
1,51500,pop3,b
1,51500,pop4,b
1,51500,pop4,c
1,51500,pop4,a
1,51500,pop5,b
1,51500,pop5,c
1,51500,pop8,c
1,51500,pop9,a
1,51500,pop10,b
1,51500,pop10,c
1,51600,pop1,a
1,51600,pop1,c
1,51600,pop3,a
1,51600,pop3,b
1,51600,pop4,b
1,51600,pop4,c
1,51600,pop4,a
1,51600,pop5,b
1,51600,pop5,c
1,51600,pop8,c
1,51600,pop9,a
1,51600,pop10,b
1,51600,pop10,c
1,51700,pop1,a
1,51700,pop1,c
1,51700,pop3,a
1,51700,pop3,b
1,51700,pop4,b
1,51700,pop4,c
1,51700,pop4,a
1,51700,pop5,b
1,51700,pop5,c
1,51700,pop8,c
1,51700,pop9,a
1,51700,pop10,b
1,51700,pop10,c
1,51800,pop1,c
1,51800,pop1,a
1,51800,pop3,a
1,51800,pop3,b
1,51800,pop4,b
1,51800,pop4,c
1,51800,pop4,a
1,51800,pop5,b
1,51800,pop5,c
1,51800,pop8,c
1,51800,pop9,a
1,51800,pop10,b
1,51800,pop10,c
1,51900,pop1,c
1,51900,pop1,a
1,51900,pop3,a
1,51900,pop3,b
1,51900,pop4,c
1,51900,pop4,b
1,51900,pop4,a
1,51900,pop5,b
1,51900,pop5,c
1,51900,pop8,c
1,51900,pop9,a
1,51900,pop10,b
1,51900,pop10,c
1,52000,pop1,c
1,52000,pop1,a
1,52000,pop3,a
1,52000,pop3,b
1,52000,pop4,a
1,52000,pop4,c
1,52000,pop4,b
1,52000,pop5,b
1,52000,pop5,c
1,52000,pop8,c
1,52000,pop9,a
1,52000,pop10,b
1,52000,pop10,c
1,52100,pop1,c
1,52100,pop1,a
1,52100,pop3,a
1,52100,pop3,b
1,52100,pop4,c
1,52100,pop4,b
1,52100,pop4,a
1,52100,pop5,c
1,52100,pop5,b
1,52100,pop8,c
1,52100,pop9,a
1,52100,pop10,b
1,52100,pop10,c
1,52200,pop1,a
1,52200,pop1,c
1,52200,pop3,a
1,52200,pop3,b
1,52200,pop4,b
1,52200,pop4,a
1,52200,pop4,c
1,52200,pop5,b
1,52200,pop5,c
1,52200,pop8,c
1,52200,pop9,a
1,52200,pop10,b
1,52200,pop10,c
1,52300,pop1,a
1,52300,pop1,c
1,52300,pop3,a
1,52300,pop3,b
1,52300,pop4,b
1,52300,pop4,c
1,52300,pop4,a
1,52300,pop5,b
1,52300,pop5,c
1,52300,pop8,c
1,52300,pop9,a
1,52300,pop10,b
1,52300,pop10,c
1,52400,pop1,a
1,52400,pop1,c
1,52400,pop3,b
1,52400,pop3,a
1,52400,pop4,b
1,52400,pop4,a
1,52400,pop4,c
1,52400,pop5,b
1,52400,pop5,c
1,52400,pop8,c
1,52400,pop9,a
1,52400,pop10,b
1,52400,pop10,c
1,52500,pop1,c
1,52500,pop1,a
1,52500,pop3,b
1,52500,pop3,a
1,52500,pop4,c
1,52500,pop4,b
1,52500,pop4,a
1,52500,pop5,b
1,52500,pop5,c
1,52500,pop8,c
1,52500,pop9,a
1,52500,pop10,b
1,52500,pop10,c
1,52600,pop1,c
1,52600,pop1,a
1,52600,pop3,a
1,52600,pop3,b
1,52600,pop4,c
1,52600,pop4,b
1,52600,pop4,a
1,52600,pop5,b
1,52600,pop5,c
1,52600,pop8,c
1,52600,pop9,a
1,52600,pop10,b
1,52600,pop10,c
1,52700,pop1,c
1,52700,pop1,a
1,52700,pop3,a
1,52700,pop3,b
1,52700,pop4,a
1,52700,pop4,c
1,52700,pop4,b
1,52700,pop5,b
1,52700,pop5,c
1,52700,pop8,c
1,52700,pop9,a
1,52700,pop10,c
1,52700,pop10,b
1,52800,pop1,a
1,52800,pop1,c
1,52800,pop3,a
1,52800,pop3,b
1,52800,pop4,a
1,52800,pop4,c
1,52800,pop4,b
1,52800,pop5,b
1,52800,pop5,c
1,52800,pop8,c
1,52800,pop9,a
1,52800,pop10,c
1,52800,pop10,b
1,52900,pop1,c
1,52900,pop1,a
1,52900,pop3,a
1,52900,pop3,b
1,52900,pop4,a
1,52900,pop4,c
1,52900,pop4,b
1,52900,pop5,b
1,52900,pop5,c
1,52900,pop8,c
1,52900,pop9,a
1,52900,pop10,c
1,52900,pop10,b
1,53000,pop1,c
1,53000,pop1,a
1,53000,pop3,b
1,53000,pop3,a
1,53000,pop4,a
1,53000,pop4,c
1,53000,pop4,b
1,53000,pop5,b
1,53000,pop5,c
1,53000,pop8,c
1,53000,pop9,a
1,53000,pop10,b
1,53000,pop10,c
1,53100,pop1,a
1,53100,pop1,c
1,53100,pop3,b
1,53100,pop3,a
1,53100,pop4,a
1,53100,pop4,c
1,53100,pop4,b
1,53100,pop5,b
1,53100,pop5,c
1,53100,pop8,c
1,53100,pop9,a
1,53100,pop10,c
1,53100,pop10,b
1,53200,pop1,a
1,53200,pop1,c
1,53200,pop3,a
1,53200,pop3,b
1,53200,pop4,a
1,53200,pop4,c
1,53200,pop4,b
1,53200,pop5,b
1,53200,pop5,c
1,53200,pop8,c
1,53200,pop9,a
1,53200,pop10,b
1,53200,pop10,c
1,53300,pop1,a
1,53300,pop1,c
1,53300,pop3,a
1,53300,pop3,b
1,53300,pop4,a
1,53300,pop4,b
1,53300,pop4,c
1,53300,pop5,b
1,53300,pop5,c
1,53300,pop8,c
1,53300,pop9,a
1,53300,pop10,b
1,53300,pop10,c
1,53400,pop1,a
1,53400,pop1,c
1,53400,pop3,a
1,53400,pop3,b
1,53400,pop4,a
1,53400,pop4,c
1,53400,pop4,b
1,53400,pop5,b
1,53400,pop5,c
1,53400,pop8,c
1,53400,pop9,a
1,53400,pop10,b
1,53400,pop10,c
1,53500,pop1,c
1,53500,pop1,a
1,53500,pop3,a
1,53500,pop3,b
1,53500,pop4,a
1,53500,pop4,c
1,53500,pop4,b
1,53500,pop5,b
1,53500,pop5,c
1,53500,pop8,c
1,53500,pop9,a
1,53500,pop10,b
1,53500,pop10,c
1,53600,pop1,c
1,53600,pop1,a
1,53600,pop3,b
1,53600,pop3,a
1,53600,pop4,a
1,53600,pop4,c
1,53600,pop4,b
1,53600,pop5,b
1,53600,pop5,c
1,53600,pop8,c
1,53600,pop9,a
1,53600,pop10,b
1,53600,pop10,c
1,53700,pop1,c
1,53700,pop1,a
1,53700,pop3,b
1,53700,pop3,a
1,53700,pop4,a
1,53700,pop4,c
1,53700,pop4,b
1,53700,pop5,b
1,53700,pop5,c
1,53700,pop8,c
1,53700,pop9,a
1,53700,pop10,b
1,53700,pop10,c
1,53800,pop1,c
1,53800,pop1,a
1,53800,pop3,b
1,53800,pop3,a
1,53800,pop4,a
1,53800,pop4,c
1,53800,pop4,b
1,53800,pop5,b
1,53800,pop5,c
1,53800,pop8,c
1,53800,pop9,a
1,53800,pop10,b
1,53800,pop10,c
1,53900,pop1,c
1,53900,pop1,a
1,53900,pop3,a
1,53900,pop3,b
1,53900,pop4,c
1,53900,pop4,b
1,53900,pop4,a
1,53900,pop5,b
1,53900,pop5,c
1,53900,pop8,c
1,53900,pop9,a
1,53900,pop10,b
1,53900,pop10,c
1,54000,pop1,c
1,54000,pop1,a
1,54000,pop3,a
1,54000,pop3,b
1,54000,pop4,b
1,54000,pop4,c
1,54000,pop4,a
1,54000,pop5,b
1,54000,pop5,c
1,54000,pop8,c
1,54000,pop9,a
1,54000,pop10,b
1,54000,pop10,c
1,54100,pop1,a
1,54100,pop1,c
1,54100,pop3,a
1,54100,pop3,b
1,54100,pop4,c
1,54100,pop4,b
1,54100,pop4,a
1,54100,pop5,b
1,54100,pop5,c
1,54100,pop8,c
1,54100,pop9,a
1,54100,pop10,b
1,54100,pop10,c
1,54200,pop1,a
1,54200,pop1,c
1,54200,pop3,a
1,54200,pop3,b
1,54200,pop4,c
1,54200,pop4,b
1,54200,pop4,a
1,54200,pop5,b
1,54200,pop5,c
1,54200,pop8,c
1,54200,pop9,a
1,54200,pop10,c
1,54200,pop10,b
1,54300,pop1,a
1,54300,pop1,c
1,54300,pop3,a
1,54300,pop3,b
1,54300,pop4,c
1,54300,pop4,b
1,54300,pop4,a
1,54300,pop5,b
1,54300,pop5,c
1,54300,pop8,c
1,54300,pop9,a
1,54300,pop10,c
1,54300,pop10,b
1,54400,pop1,a
1,54400,pop1,c
1,54400,pop3,a
1,54400,pop3,b
1,54400,pop4,c
1,54400,pop4,a
1,54400,pop4,b
1,54400,pop5,b
1,54400,pop5,c
1,54400,pop8,c
1,54400,pop9,a
1,54400,pop10,c
1,54400,pop10,b
1,54500,pop1,c
1,54500,pop1,a
1,54500,pop3,a
1,54500,pop3,b
1,54500,pop4,c
1,54500,pop4,b
1,54500,pop4,a
1,54500,pop5,c
1,54500,pop5,b
1,54500,pop8,c
1,54500,pop9,a
1,54500,pop10,c
1,54500,pop10,b
1,54600,pop1,a
1,54600,pop1,c
1,54600,pop3,a
1,54600,pop3,b
1,54600,pop4,c
1,54600,pop4,b
1,54600,pop4,a
1,54600,pop5,b
1,54600,pop5,c
1,54600,pop8,c
1,54600,pop9,a
1,54600,pop10,c
1,54600,pop10,b
1,54700,pop1,a
1,54700,pop1,c
1,54700,pop3,a
1,54700,pop3,b
1,54700,pop4,c
1,54700,pop4,a
1,54700,pop4,b
1,54700,pop5,b
1,54700,pop5,c
1,54700,pop8,c
1,54700,pop9,a
1,54700,pop10,b
1,54700,pop10,c
1,54800,pop1,a
1,54800,pop1,c
1,54800,pop3,a
1,54800,pop3,b
1,54800,pop4,c
1,54800,pop4,b
1,54800,pop4,a
1,54800,pop5,b
1,54800,pop5,c
1,54800,pop8,c
1,54800,pop9,a
1,54800,pop10,b
1,54800,pop10,c
1,54900,pop1,a
1,54900,pop1,c
1,54900,pop3,b
1,54900,pop3,a
1,54900,pop4,b
1,54900,pop4,a
1,54900,pop4,c
1,54900,pop5,b
1,54900,pop5,c
1,54900,pop8,c
1,54900,pop9,a
1,54900,pop10,b
1,54900,pop10,c
1,55000,pop1,a
1,55000,pop1,c
1,55000,pop3,a
1,55000,pop3,b
1,55000,pop4,b
1,55000,pop4,c
1,55000,pop4,a
1,55000,pop5,b
1,55000,pop5,c
1,55000,pop8,c
1,55000,pop9,a
1,55000,pop10,b
1,55000,pop10,c
1,55100,pop1,a
1,55100,pop1,c
1,55100,pop3,a
1,55100,pop3,b
1,55100,pop4,b
1,55100,pop4,c
1,55100,pop4,a
1,55100,pop5,b
1,55100,pop5,c
1,55100,pop8,c
1,55100,pop9,a
1,55100,pop10,b
1,55100,pop10,c
1,55200,pop1,a
1,55200,pop1,c
1,55200,pop3,a
1,55200,pop3,b
1,55200,pop4,c
1,55200,pop4,b
1,55200,pop4,a
1,55200,pop5,b
1,55200,pop5,c
1,55200,pop8,c
1,55200,pop9,a
1,55200,pop10,b
1,55200,pop10,c
1,55300,pop1,c
1,55300,pop1,a
1,55300,pop3,a
1,55300,pop3,b
1,55300,pop4,b
1,55300,pop4,a
1,55300,pop4,c
1,55300,pop5,c
1,55300,pop5,b
1,55300,pop8,c
1,55300,pop9,a
1,55300,pop10,b
1,55300,pop10,c
1,55400,pop1,a
1,55400,pop1,c
1,55400,pop3,b
1,55400,pop3,a
1,55400,pop4,b
1,55400,pop4,a
1,55400,pop4,c
1,55400,pop5,c
1,55400,pop5,b
1,55400,pop8,c
1,55400,pop9,a
1,55400,pop10,b
1,55400,pop10,c
1,55500,pop1,c
1,55500,pop1,a
1,55500,pop3,a
1,55500,pop3,b
1,55500,pop4,b
1,55500,pop4,c
1,55500,pop4,a
1,55500,pop5,b
1,55500,pop5,c
1,55500,pop8,c
1,55500,pop9,a
1,55500,pop10,b
1,55500,pop10,c
1,55600,pop1,a
1,55600,pop1,c
1,55600,pop3,a
1,55600,pop3,b
1,55600,pop4,c
1,55600,pop4,a
1,55600,pop4,b
1,55600,pop5,b
1,55600,pop5,c
1,55600,pop8,c
1,55600,pop9,a
1,55600,pop10,b
1,55600,pop10,c
1,55700,pop1,c
1,55700,pop1,a
1,55700,pop3,a
1,55700,pop3,b
1,55700,pop4,b
1,55700,pop4,c
1,55700,pop4,a
1,55700,pop5,c
1,55700,pop5,b
1,55700,pop8,c
1,55700,pop9,a
1,55700,pop10,b
1,55700,pop10,c
1,55800,pop1,a
1,55800,pop1,c
1,55800,pop3,a
1,55800,pop3,b
1,55800,pop4,b
1,55800,pop4,c
1,55800,pop4,a
1,55800,pop5,c
1,55800,pop5,b
1,55800,pop8,c
1,55800,pop9,a
1,55800,pop10,b
1,55800,pop10,c
1,55900,pop1,a
1,55900,pop1,c
1,55900,pop3,b
1,55900,pop3,a
1,55900,pop4,b
1,55900,pop4,a
1,55900,pop4,c
1,55900,pop5,b
1,55900,pop5,c
1,55900,pop8,c
1,55900,pop9,a
1,55900,pop10,b
1,55900,pop10,c
1,56000,pop1,a
1,56000,pop1,c
1,56000,pop3,b
1,56000,pop3,a
1,56000,pop4,b
1,56000,pop4,a
1,56000,pop4,c
1,56000,pop5,c
1,56000,pop5,b
1,56000,pop8,c
1,56000,pop9,a
1,56000,pop10,b
1,56000,pop10,c
1,56100,pop1,c
1,56100,pop1,a
1,56100,pop3,b
1,56100,pop3,a
1,56100,pop4,b
1,56100,pop4,c
1,56100,pop4,a
1,56100,pop5,c
1,56100,pop5,b
1,56100,pop8,c
1,56100,pop9,a
1,56100,pop10,b
1,56100,pop10,c
1,56200,pop1,c
1,56200,pop1,a
1,56200,pop3,a
1,56200,pop3,b
1,56200,pop4,c
1,56200,pop4,a
1,56200,pop4,b
1,56200,pop5,b
1,56200,pop5,c
1,56200,pop8,c
1,56200,pop9,a
1,56200,pop10,c
1,56200,pop10,b
1,56300,pop1,a
1,56300,pop1,c
1,56300,pop3,a
1,56300,pop3,b
1,56300,pop4,a
1,56300,pop4,b
1,56300,pop4,c
1,56300,pop5,c
1,56300,pop5,b
1,56300,pop8,c
1,56300,pop9,a
1,56300,pop10,b
1,56300,pop10,c
1,56400,pop1,a
1,56400,pop1,c
1,56400,pop3,a
1,56400,pop3,b
1,56400,pop4,b
1,56400,pop4,c
1,56400,pop4,a
1,56400,pop5,c
1,56400,pop5,b
1,56400,pop8,c
1,56400,pop9,a
1,56400,pop10,b
1,56400,pop10,c
1,56500,pop1,a
1,56500,pop1,c
1,56500,pop3,a
1,56500,pop3,b
1,56500,pop4,c
1,56500,pop4,b
1,56500,pop4,a
1,56500,pop5,b
1,56500,pop5,c
1,56500,pop8,c
1,56500,pop9,a
1,56500,pop10,b
1,56500,pop10,c
1,56600,pop1,a
1,56600,pop1,c
1,56600,pop3,a
1,56600,pop3,b
1,56600,pop4,c
1,56600,pop4,a
1,56600,pop4,b
1,56600,pop5,b
1,56600,pop5,c
1,56600,pop8,c
1,56600,pop9,a
1,56600,pop10,b
1,56600,pop10,c
1,56700,pop1,a
1,56700,pop1,c
1,56700,pop3,a
1,56700,pop3,b
1,56700,pop4,c
1,56700,pop4,b
1,56700,pop4,a
1,56700,pop5,b
1,56700,pop5,c
1,56700,pop8,c
1,56700,pop9,a
1,56700,pop10,b
1,56700,pop10,c
1,56800,pop1,c
1,56800,pop1,a
1,56800,pop3,a
1,56800,pop3,b
1,56800,pop4,b
1,56800,pop4,a
1,56800,pop4,c
1,56800,pop5,b
1,56800,pop5,c
1,56800,pop8,c
1,56800,pop9,a
1,56800,pop10,b
1,56800,pop10,c
1,56900,pop1,c
1,56900,pop1,a
1,56900,pop3,a
1,56900,pop3,b
1,56900,pop4,a
1,56900,pop4,c
1,56900,pop4,b
1,56900,pop5,c
1,56900,pop5,b
1,56900,pop8,c
1,56900,pop9,a
1,56900,pop10,b
1,56900,pop10,c
1,57000,pop1,c
1,57000,pop1,a
1,57000,pop3,a
1,57000,pop3,b
1,57000,pop4,a
1,57000,pop4,c
1,57000,pop4,b
1,57000,pop5,c
1,57000,pop5,b
1,57000,pop8,c
1,57000,pop9,a
1,57000,pop10,b
1,57000,pop10,c
1,57100,pop1,a
1,57100,pop1,c
1,57100,pop3,a
1,57100,pop3,b
1,57100,pop4,c
1,57100,pop4,b
1,57100,pop4,a
1,57100,pop5,b
1,57100,pop5,c
1,57100,pop8,c
1,57100,pop9,a
1,57100,pop10,b
1,57100,pop10,c
1,57200,pop1,c
1,57200,pop1,a
1,57200,pop3,b
1,57200,pop3,a
1,57200,pop4,a
1,57200,pop4,c
1,57200,pop4,b
1,57200,pop5,b
1,57200,pop5,c
1,57200,pop8,c
1,57200,pop9,a
1,57200,pop10,b
1,57200,pop10,c
1,57300,pop1,a
1,57300,pop1,c
1,57300,pop3,b
1,57300,pop3,a
1,57300,pop4,a
1,57300,pop4,b
1,57300,pop4,c
1,57300,pop5,b
1,57300,pop5,c
1,57300,pop8,c
1,57300,pop9,a
1,57300,pop10,b
1,57300,pop10,c
1,57400,pop1,a
1,57400,pop1,c
1,57400,pop3,b
1,57400,pop3,a
1,57400,pop4,c
1,57400,pop4,b
1,57400,pop4,a
1,57400,pop5,b
1,57400,pop5,c
1,57400,pop8,c
1,57400,pop9,a
1,57400,pop10,c
1,57400,pop10,b
1,57500,pop1,a
1,57500,pop1,c
1,57500,pop3,a
1,57500,pop3,b
1,57500,pop4,a
1,57500,pop4,c
1,57500,pop4,b
1,57500,pop5,b
1,57500,pop5,c
1,57500,pop8,c
1,57500,pop9,a
1,57500,pop10,b
1,57500,pop10,c
1,57600,pop1,c
1,57600,pop1,a
1,57600,pop3,a
1,57600,pop3,b
1,57600,pop4,a
1,57600,pop4,b
1,57600,pop4,c
1,57600,pop5,b
1,57600,pop5,c
1,57600,pop8,c
1,57600,pop9,a
1,57600,pop10,b
1,57600,pop10,c
1,57700,pop1,c
1,57700,pop1,a
1,57700,pop3,a
1,57700,pop3,b
1,57700,pop4,a
1,57700,pop4,c
1,57700,pop4,b
1,57700,pop5,b
1,57700,pop5,c
1,57700,pop8,c
1,57700,pop9,a
1,57700,pop10,b
1,57700,pop10,c
1,57800,pop1,c
1,57800,pop1,a
1,57800,pop3,a
1,57800,pop3,b
1,57800,pop4,a
1,57800,pop4,c
1,57800,pop4,b
1,57800,pop5,b
1,57800,pop5,c
1,57800,pop8,c
1,57800,pop9,a
1,57800,pop10,b
1,57800,pop10,c
1,57900,pop1,c
1,57900,pop1,a
1,57900,pop3,a
1,57900,pop3,b
1,57900,pop4,a
1,57900,pop4,c
1,57900,pop4,b
1,57900,pop5,b
1,57900,pop5,c
1,57900,pop8,c
1,57900,pop9,a
1,57900,pop10,b
1,57900,pop10,c
1,58000,pop1,c
1,58000,pop1,a
1,58000,pop3,a
1,58000,pop3,b
1,58000,pop4,c
1,58000,pop4,b
1,58000,pop4,a
1,58000,pop5,b
1,58000,pop5,c
1,58000,pop8,c
1,58000,pop9,a
1,58000,pop10,b
1,58000,pop10,c
1,58100,pop1,c
1,58100,pop1,a
1,58100,pop3,a
1,58100,pop3,b
1,58100,pop4,b
1,58100,pop4,c
1,58100,pop4,a
1,58100,pop5,b
1,58100,pop5,c
1,58100,pop8,c
1,58100,pop9,a
1,58100,pop10,b
1,58100,pop10,c
1,58200,pop1,c
1,58200,pop1,a
1,58200,pop3,a
1,58200,pop3,b
1,58200,pop4,c
1,58200,pop4,b
1,58200,pop4,a
1,58200,pop5,b
1,58200,pop5,c
1,58200,pop8,c
1,58200,pop9,a
1,58200,pop10,b
1,58200,pop10,c
1,58300,pop1,a
1,58300,pop1,c
1,58300,pop3,a
1,58300,pop3,b
1,58300,pop4,b
1,58300,pop4,a
1,58300,pop4,c
1,58300,pop5,c
1,58300,pop5,b
1,58300,pop8,c
1,58300,pop9,a
1,58300,pop10,b
1,58300,pop10,c
1,58400,pop1,a
1,58400,pop1,c
1,58400,pop3,b
1,58400,pop3,a
1,58400,pop4,a
1,58400,pop4,c
1,58400,pop4,b
1,58400,pop5,c
1,58400,pop5,b
1,58400,pop8,c
1,58400,pop9,a
1,58400,pop10,b
1,58400,pop10,c
1,58500,pop1,a
1,58500,pop1,c
1,58500,pop3,a
1,58500,pop3,b
1,58500,pop4,c
1,58500,pop4,b
1,58500,pop4,a
1,58500,pop5,b
1,58500,pop5,c
1,58500,pop8,c
1,58500,pop9,a
1,58500,pop10,b
1,58500,pop10,c
1,58600,pop1,a
1,58600,pop1,c
1,58600,pop3,a
1,58600,pop3,b
1,58600,pop4,b
1,58600,pop4,a
1,58600,pop4,c
1,58600,pop5,b
1,58600,pop5,c
1,58600,pop8,c
1,58600,pop9,a
1,58600,pop10,b
1,58600,pop10,c
1,58700,pop1,a
1,58700,pop1,c
1,58700,pop3,a
1,58700,pop3,b
1,58700,pop4,b
1,58700,pop4,c
1,58700,pop4,a
1,58700,pop5,b
1,58700,pop5,c
1,58700,pop8,c
1,58700,pop9,a
1,58700,pop10,c
1,58700,pop10,b
1,58800,pop1,a
1,58800,pop1,c
1,58800,pop3,a
1,58800,pop3,b
1,58800,pop4,c
1,58800,pop4,b
1,58800,pop4,a
1,58800,pop5,c
1,58800,pop5,b
1,58800,pop8,c
1,58800,pop9,a
1,58800,pop10,b
1,58800,pop10,c
1,58900,pop1,c
1,58900,pop1,a
1,58900,pop3,a
1,58900,pop3,b
1,58900,pop4,b
1,58900,pop4,c
1,58900,pop4,a
1,58900,pop5,c
1,58900,pop5,b
1,58900,pop8,c
1,58900,pop9,a
1,58900,pop10,b
1,58900,pop10,c
1,59000,pop1,c
1,59000,pop1,a
1,59000,pop3,a
1,59000,pop3,b
1,59000,pop4,b
1,59000,pop4,c
1,59000,pop4,a
1,59000,pop5,b
1,59000,pop5,c
1,59000,pop8,c
1,59000,pop9,a
1,59000,pop10,c
1,59000,pop10,b
1,59100,pop1,c
1,59100,pop1,a
1,59100,pop3,a
1,59100,pop3,b
1,59100,pop4,c
1,59100,pop4,b
1,59100,pop4,a
1,59100,pop5,b
1,59100,pop5,c
1,59100,pop8,c
1,59100,pop9,a
1,59100,pop10,b
1,59100,pop10,c
1,59200,pop1,a
1,59200,pop1,c
1,59200,pop3,a
1,59200,pop3,b
1,59200,pop4,c
1,59200,pop4,a
1,59200,pop4,b
1,59200,pop5,c
1,59200,pop5,b
1,59200,pop8,c
1,59200,pop9,a
1,59200,pop10,c
1,59200,pop10,b
1,59300,pop1,c
1,59300,pop1,a
1,59300,pop3,a
1,59300,pop3,b
1,59300,pop4,b
1,59300,pop4,c
1,59300,pop4,a
1,59300,pop5,c
1,59300,pop5,b
1,59300,pop8,c
1,59300,pop9,a
1,59300,pop10,c
1,59300,pop10,b
1,59400,pop1,a
1,59400,pop1,c
1,59400,pop3,a
1,59400,pop3,b
1,59400,pop4,b
1,59400,pop4,c
1,59400,pop4,a
1,59400,pop5,b
1,59400,pop5,c
1,59400,pop8,c
1,59400,pop9,a
1,59400,pop10,c
1,59400,pop10,b
1,59500,pop1,c
1,59500,pop1,a
1,59500,pop3,a
1,59500,pop3,b
1,59500,pop4,a
1,59500,pop4,c
1,59500,pop4,b
1,59500,pop5,b
1,59500,pop5,c
1,59500,pop8,c
1,59500,pop9,a
1,59500,pop10,c
1,59500,pop10,b
1,59600,pop1,c
1,59600,pop1,a
1,59600,pop3,a
1,59600,pop3,b
1,59600,pop4,a
1,59600,pop4,c
1,59600,pop4,b
1,59600,pop5,b
1,59600,pop5,c
1,59600,pop8,c
1,59600,pop9,a
1,59600,pop10,b
1,59600,pop10,c
1,59700,pop1,a
1,59700,pop1,c
1,59700,pop3,a
1,59700,pop3,b
1,59700,pop4,c
1,59700,pop4,b
1,59700,pop4,a
1,59700,pop5,c
1,59700,pop5,b
1,59700,pop8,c
1,59700,pop9,a
1,59700,pop10,b
1,59700,pop10,c
1,59800,pop1,a
1,59800,pop1,c
1,59800,pop3,a
1,59800,pop3,b
1,59800,pop4,c
1,59800,pop4,b
1,59800,pop4,a
1,59800,pop5,b
1,59800,pop5,c
1,59800,pop8,c
1,59800,pop9,a
1,59800,pop10,b
1,59800,pop10,c
1,59900,pop1,a
1,59900,pop1,c
1,59900,pop3,a
1,59900,pop3,b
1,59900,pop4,a
1,59900,pop4,c
1,59900,pop4,b
1,59900,pop5,c
1,59900,pop5,b
1,59900,pop8,c
1,59900,pop9,a
1,59900,pop10,b
1,59900,pop10,c
1,60000,pop1,a
1,60000,pop1,c
1,60000,pop3,b
1,60000,pop3,a
1,60000,pop4,c
1,60000,pop4,b
1,60000,pop4,a
1,60000,pop5,b
1,60000,pop5,c
1,60000,pop8,c
1,60000,pop9,a
1,60000,pop10,b
1,60000,pop10,c
1,60100,pop1,a
1,60100,pop1,c
1,60100,pop3,a
1,60100,pop3,b
1,60100,pop4,c
1,60100,pop4,b
1,60100,pop4,a
1,60100,pop5,c
1,60100,pop5,b
1,60100,pop8,c
1,60100,pop9,a
1,60100,pop10,b
1,60100,pop10,c
1,60200,pop1,a
1,60200,pop1,c
1,60200,pop3,a
1,60200,pop3,b
1,60200,pop4,c
1,60200,pop4,b
1,60200,pop4,a
1,60200,pop5,b
1,60200,pop5,c
1,60200,pop8,c
1,60200,pop9,a
1,60200,pop10,b
1,60200,pop10,c
1,60300,pop1,a
1,60300,pop1,c
1,60300,pop3,a
1,60300,pop3,b
1,60300,pop4,b
1,60300,pop4,c
1,60300,pop4,a
1,60300,pop5,b
1,60300,pop5,c
1,60300,pop8,c
1,60300,pop9,a
1,60300,pop10,b
1,60300,pop10,c
1,60400,pop1,a
1,60400,pop1,c
1,60400,pop3,a
1,60400,pop3,b
1,60400,pop4,b
1,60400,pop4,a
1,60400,pop4,c
1,60400,pop5,b
1,60400,pop5,c
1,60400,pop8,c
1,60400,pop9,a
1,60400,pop10,b
1,60400,pop10,c
1,60500,pop1,a
1,60500,pop1,c
1,60500,pop3,a
1,60500,pop3,b
1,60500,pop4,b
1,60500,pop4,a
1,60500,pop4,c
1,60500,pop5,c
1,60500,pop5,b
1,60500,pop8,c
1,60500,pop9,a
1,60500,pop10,b
1,60500,pop10,c
1,60600,pop1,a
1,60600,pop1,c
1,60600,pop3,a
1,60600,pop3,b
1,60600,pop4,a
